transaction_id,date,customer_id,account_type,transaction_type,amount,currency,channel,device,city,status,balance_after,fraud_flag
OB000958,10/25/2025,C00154,Current,Deposit,2250.62,USD,Web,iOS,Karachi,Pending,19461.91,0
OB000959,7/24/2025,C00065,Savings,Bill Payment,2098.39,USD,Mobile App,Android,Peshawar,Failed,19879.95,1
OB000960,8/14/2025,C00029,Current,Transfer,70.01,USD,Web,Android,Islamabad,Completed,41493.71,1
OB000961,2/20/2025,C00056,Savings,Bill Payment,957.48,USD,Mobile App,Desktop,Islamabad,Pending,27198.71,0
OB000962,9/18/2025,C00132,Savings,Withdrawal,2454.58,USD,Mobile App,Desktop,Lahore,Pending,13327.44,1
OB000963,7/10/2025,C00100,Current,Withdrawal,4034.41,USD,Mobile App,Android,Lahore,Pending,37333.87,0
OB000964,11/9/2025,C00120,Current,Transfer,3433.5,USD,Web,Desktop,Peshawar,Completed,49835.81,1
OB000965,9/3/2025,C00380,Current,Bill Payment,2855.28,USD,Mobile App,Android,Lahore,Pending,38312.85,0
OB000966,1/24/2025,C00084,Current,Transfer,4804.45,USD,Mobile App,Desktop,Lahore,Failed,27837.32,0
OB000967,8/21/2025,C00365,Savings,Transfer,810.7,USD,Web,iOS,Lahore,Completed,29442.11,0
OB000968,10/9/2025,C00043,Current,Withdrawal,2101.82,USD,Mobile App,Android,Lahore,Pending,22553.16,0
OB000969,7/25/2025,C00018,Current,Bill Payment,3068.25,USD,Mobile App,Desktop,Peshawar,Completed,39727.96,1
OB000970,2/10/2025,C00064,Current,Transfer,2946.92,USD,Web,Desktop,Lahore,Failed,48096.62,1
OB000971,9/13/2025,C00179,Savings,Deposit,3960.91,USD,Web,iOS,Peshawar,Completed,29372.49,0
OB000972,8/8/2025,C00129,Savings,Transfer,2738.12,USD,Mobile App,Android,Peshawar,Completed,6035.88,1
OB000973,4/18/2025,C00217,Current,Transfer,4147.51,USD,Web,iOS,Islamabad,Failed,22170.57,0
OB000974,10/15/2025,C00040,Current,Bill Payment,3188.38,USD,Mobile App,Android,Karachi,Pending,18372.87,0
OB000975,6/7/2025,C00061,Current,Bill Payment,2092.1,USD,Web,iOS,Karachi,Completed,26206.48,0
OB000976,7/19/2025,C00080,Current,Deposit,4677.31,USD,Mobile App,Desktop,Peshawar,Pending,12306.64,0
OB000977,8/20/2025,C00189,Current,Withdrawal,174.51,USD,Mobile App,Android,Karachi,Pending,5591.88,0
OB000978,6/23/2025,C00067,Savings,Bill Payment,3234.01,USD,Web,iOS,Islamabad,Failed,34003.2,0
OB000979,8/4/2025,C00328,Savings,Transfer,3702.28,USD,Web,Android,Peshawar,Completed,40251.01,0
OB000980,2/6/2025,C00361,Current,Transfer,1958.97,USD,Web,Desktop,Lahore,Failed,4749.16,0
OB000981,11/3/2025,C00011,Current,Transfer,379.6,USD,Mobile App,iOS,Lahore,Pending,36727.55,0
OB000982,5/6/2025,C00252,Savings,Deposit,2400.68,USD,Web,iOS,Lahore,Completed,29387.71,0
OB000983,1/7/2025,C00198,Savings,Bill Payment,1787.05,USD,Mobile App,iOS,Islamabad,Completed,3713.11,0
OB000984,3/10/2025,C00119,Current,Transfer,4240.16,USD,Web,Android,Karachi,Completed,42475.11,0
OB000985,3/2/2025,C00380,Savings,Bill Payment,2565.62,USD,Web,Android,Lahore,Completed,37312.17,0
OB000986,8/27/2025,C00263,Savings,Deposit,3740.16,USD,Web,iOS,Karachi,Failed,40606.59,0
OB000987,1/4/2025,C00127,Savings,Withdrawal,3777.57,USD,Web,Desktop,Islamabad,Pending,5453.13,1
OB000988,1/2/2025,C00360,Savings,Transfer,474.88,USD,Web,iOS,Lahore,Pending,16621.92,0
OB000989,2/4/2025,C00249,Current,Transfer,1547.79,USD,Web,Desktop,Peshawar,Pending,29860.24,0
OB000990,10/16/2025,C00206,Current,Bill Payment,3313.72,USD,Web,Desktop,Lahore,Pending,32489.53,0
OB000991,5/14/2025,C00272,Savings,Transfer,2998.56,USD,Web,Android,Islamabad,Completed,27370.23,0
OB000992,6/19/2025,C00083,Current,Withdrawal,4243.73,USD,Web,Android,Islamabad,Failed,42355.71,0
OB000993,2/13/2025,C00305,Current,Withdrawal,635.67,USD,Mobile App,Android,Karachi,Completed,5502.16,1
OB000994,7/6/2025,C00248,Current,Bill Payment,2453.42,USD,Mobile App,iOS,Islamabad,Completed,37506.36,0
OB000995,2/19/2025,C00102,Savings,Transfer,3126.44,USD,Mobile App,Desktop,Lahore,Failed,45544.56,0
OB000996,4/27/2025,C00181,Current,Withdrawal,2768.11,USD,Mobile App,Desktop,Islamabad,Completed,49495.13,0
OB000997,1/1/2025,C00158,Savings,Bill Payment,4322.76,USD,Web,Desktop,Lahore,Completed,43486.01,1
OB000998,5/15/2025,C00154,Savings,Withdrawal,1057.21,USD,Web,Desktop,Lahore,Completed,39418.2,0
OB000999,8/26/2025,C00002,Savings,Bill Payment,3456.55,USD,Web,Android,Lahore,Failed,2732.44,0
OB001000,5/6/2025,C00329,Savings,Deposit,257.18,USD,Mobile App,iOS,Lahore,Completed,49180.04,0
